Date,Region,Trigger,Weak Layer,Depth_inches,Vertical_inches,Aspect,Elevation_feet,__annotations
2020-03-06,Logan,Natural,New Snow/Old Snow Interface,6,7200.0,West,6500.0,No Annotation
2020-03-07,Logan,Unknown,Unknown,48,18000.0,North,7900.0,No Annotation
2020-03-09,Salt Lake,Unknown,Density Change,8,1200.0,Northeast,9600.0,No Annotation
2020-03-14,Moab,Skier,Density Change,14,7200.0,Northeast,11200.0,No Annotation
2020-03-15,Logan,Unknown,New Snow,12,2400.0,Northeast,9400.0,No Annotation
2020-03-18,Salt Lake,Natural,Density Change,6,1500.0,North,10200.0,No Annotation
2020-03-15,Uintas,Unknown,Facets,60,1200.0,Northeast,10100.0,No Annotation
2020-03-21,Moab,Natural,Facets,42,9600.0,East,11600.0,No Annotation
2020-03-25,Salt Lake,Skier,Graupel,14,3000.0,North,9400.0,No Annotation
2020-03-26,Salt Lake,Skier,New Snow/Old Snow Interface,15,10800.0,Northeast,9800.0,No Annotation
2020-03-26,Uintas,Snowmobiler,New Snow/Old Snow Interface,24,1200.0,Northeast,10200.0,No Annotation
2020-03-27,Salt Lake,Skier,Density Change,12,2100.0,Northeast,10600.0,No Annotation
2020-03-27,Ogden,Skier,New Snow/Old Snow Interface,8,1800.0,Southeast,6800.0,No Annotation
2020-03-26,Salt Lake,Natural,New Snow/Old Snow Interface,12,1800.0,North,10200.0,No Annotation
2020-03-28,Skyline,Skier,Density Change,5,6000.0,Unknown,10000.0,No Annotation
2020-03-27,Uintas,Snowmobiler,Facets,36,2400.0,North,9900.0,No Annotation
2020-04-02,Salt Lake,Natural,New Snow/Old Snow Interface,7,3000.0,Northeast,10300.0,No Annotation
2020-04-02,Logan,Snowboarder,New Snow,16,6000.0,East,9300.0,No Annotation
2020-04-03,Uintas,Snowmobiler,Facets,36,5400.0,Northwest,10900.0,No Annotation
2020-04-03,Logan,Snowmobiler,New Snow/Old Snow Interface,14,5400.0,Northeast,9200.0,No Annotation
2020-04-01,Uintas,Natural,Ground Interface,48,7200.0,North,11100.0,No Annotation
2020-04-05,Salt Lake,Natural,New Snow/Old Snow Interface,16,4200.0,Northeast,10500.0,No Annotation
2020-04-05,Logan,Skier,Wet grains,8,6000.0,Southeast,7600.0,No Annotation
2020-04-04,Logan,Snowmobiler,New Snow/Old Snow Interface,18,8400.0,Northeast,9000.0,No Annotation
2020-04-16,Logan,Skier,New Snow/Old Snow Interface,14,6000.0,North,9200.0,No Annotation
2020-04-28,Logan,Natural,Wet grains,48,18000.0,East,9200.0,No Annotation
2020-05-30,Logan,Natural,Wet grains,16,15000.0,North,9500.0,No Annotation
2020-05-06,Salt Lake,Natural,Unknown,3,8400.0,Northwest,10300.0,No Annotation
2020-11-09,Salt Lake,Natural,New Snow,6,4800.0,North,10400.0,No Annotation
2020-12-14,Salt Lake,Skier,Facets,20,3000.0,Northeast,10200.0,No Annotation
2020-12-17,Salt Lake,Skier,Facets,10,5400.0,North,9600.0,No Annotation
2020-12-17,Salt Lake,Skier,Facets,24,3600.0,Northeast,9600.0,No Annotation
2020-12-17,Salt Lake,Skier,Facets,10,2400.0,East,9200.0,No Annotation
2020-12-18,Salt Lake,Natural,Facets,18,3600.0,Northeast,9400.0,No Annotation
2020-12-18,Uintas,Snowmobiler,Facets,30,1800.0,Northeast,10000.0,No Annotation
2020-12-18,Logan,Natural,New Snow/Old Snow Interface,10,480.0,West,7000.0,No Annotation
2020-12-18,Logan,Snowmobiler,Facets,10,600.0,East,7500.0,No Annotation
2020-12-18,Logan,Natural,Facets,12,1500.0,North,8200.0,No Annotation
2020-12-17,Skyline,Natural,Facets,14,3600.0,Northeast,10400.0,No Annotation
2020-12-19,Salt Lake,Unknown,Facets,20,2400.0,Northeast,9800.0,No Annotation
2020-12-18,Salt Lake,Natural,Depth Hoar,18,3600.0,North,9800.0,No Annotation
2020-12-20,Salt Lake,Skier,Depth Hoar,16,1200.0,Northeast,10100.0,No Annotation
2020-12-20,Provo,Snowmobiler,Facets,10,480.0,Northeast,8400.0,No Annotation
2020-12-24,Salt Lake,Skier,Facets,20,7200.0,East,9800.0,No Annotation
2020-12-22,Skyline,Natural,Facets,12,1800.0,Northeast,9900.0,No Annotation
2020-12-25,Salt Lake,Skier,Facets,20,1800.0,Northeast,9600.0,No Annotation
2020-12-24,Uintas,Unknown,Facets,12,1200.0,Northeast,8200.0,No Annotation
2020-12-28,Salt Lake,Skier,Facets,12,2400.0,North,9400.0,No Annotation
2020-12-27,Logan,Natural,Facets,30,3000.0,East,8700.0,No Annotation
2020-12-27,Uintas,Snowboarder,Facets,18,1800.0,Northeast,9600.0,No Annotation
2020-12-29,Uintas,Unknown,Facets,24,6000.0,Northeast,10200.0,No Annotation
2020-12-29,Uintas,Snowmobiler,Facets,16,360.0,Northeast,9800.0,No Annotation
2020-12-31,Uintas,Unknown,Depth Hoar,24,3600.0,Northeast,9500.0,No Annotation
2020-12-28,Uintas,Snowmobiler,Facets,30,2400.0,Northeast,10000.0,No Annotation
2021-01-01,Logan,Snowboarder,Facets,4,360.0,West,7000.0,No Annotation
2020-12-28,Moab,Natural,Facets,24,10800.0,Northeast,11400.0,No Annotation
2020-12-28,Moab,Natural,Facets,20,4800.0,Northeast,11200.0,No Annotation
2020-12-28,Moab,Natural,Facets,36,4800.0,Northeast,11000.0,No Annotation
2020-12-28,Moab,Natural,Facets,24,7200.0,North,10700.0,No Annotation
2020-12-28,Moab,Natural,Facets,24,6000.0,North,10600.0,No Annotation
2021-01-05,Salt Lake,Skier,Facets,16,4800.0,North,9900.0,No Annotation
2021-01-05,Logan,Snowmobiler,Facets,20,600.0,East,7500.0,No Annotation
2021-01-05,Salt Lake,Skier,New Snow/Old Snow Interface,16,1800.0,Northeast,8800.0,No Annotation
2021-01-06,Logan,Snowmobiler,Facets,30,8400.0,Northeast,9600.0,No Annotation
2021-01-07,Uintas,Skier,Facets,30,720.0,Northeast,9800.0,No Annotation
2021-01-06,Uintas,Natural,Facets,24,3000.0,Northeast,10400.0,No Annotation
2021-01-08,Logan,Snow Bike,Facets,36,4200.0,Northwest,8900.0,No Annotation
2021-01-08,Salt Lake,Skier,Facets,24,4800.0,East,9800.0,No Annotation
2021-01-08,Uintas,Natural,Unknown,24,4200.0,North,11200.0,No Annotation
2021-01-08,Uintas,Natural,Facets,24,2400.0,North,10700.0,No Annotation
2021-01-08,Logan,Unknown,Facets,24,7200.0,Northeast,9200.0,No Annotation
2021-01-10,Salt Lake,Snowboarder,Facets,16,2100.0,Northeast,9200.0,No Annotation
2021-01-23,Ogden,Skier,New Snow/Old Snow Interface,14,960.0,Northeast,7000.0,No Annotation
2021-01-24,Uintas,Snowmobiler,Facets,30,1200.0,Northeast,9600.0,No Annotation
2021-01-23,Salt Lake,Skier,New Snow/Old Snow Interface,18,600.0,Northeast,9700.0,No Annotation
2021-01-24,Moab,Natural,Facets,30,7200.0,North,11200.0,No Annotation
2021-01-23,Salt Lake,Natural,New Snow/Old Snow Interface,18,2400.0,Northeast,9800.0,No Annotation
2021-01-24,Salt Lake,Natural,New Snow/Old Snow Interface,15,2400.0,Northeast,9800.0,No Annotation
2021-01-27,Salt Lake,Natural,Facets,24,2400.0,Northeast,8200.0,No Annotation
2021-01-27,Uintas,Natural,New Snow/Old Snow Interface,14,6000.0,Northeast,9800.0,No Annotation
2021-01-27,Uintas,Natural,Facets,18,1200.0,Unknown,10000.0,No Annotation
2021-01-27,Ogden,Skier,Density Change,12,600.0,Northeast,7700.0,No Annotation
2021-01-28,Uintas,Skier,Facets,15,1200.0,North,9600.0,No Annotation
2021-01-28,Logan,Natural,New Snow/Old Snow Interface,18,6000.0,East,9500.0,No Annotation
2021-01-29,Salt Lake,Natural,Facets,36,2400.0,Northeast,10000.0,No Annotation
2021-01-30,Uintas,Snowmobiler,Facets,48,4200.0,Northeast,10200.0,No Annotation
2021-01-30,Salt Lake,Skier,Facets,42,21000.0,Northwest,10000.0,No Annotation
2021-01-30,Uintas,Skier,Facets,30,7200.0,North,10500.0,No Annotation
2021-01-30,Moab,Natural,Facets,36,12000.0,Northeast,11600.0,No Annotation
2021-01-26,Abajos,Natural,Facets,30,2400.0,Northeast,10200.0,No Annotation
2021-01-26,Abajos,Snowmobiler,Facets,20,600.0,East,10300.0,No Annotation
2021-01-30,Salt Lake,Skier,Facets,24,3000.0,Northeast,9400.0,No Annotation
2021-01-30,Logan,Snowmobiler,Facets,36,6000.0,East,9500.0,No Annotation
2021-01-30,Uintas,Snowmobiler,Facets,24,2400.0,Northeast,10200.0,No Annotation
2021-01-31,Skyline,Snowmobiler,Facets,42,4800.0,Northeast,10000.0,No Annotation
2021-01-30,Logan,Natural,Facets,24,7200.0,East,9600.0,No Annotation
2021-01-30,Logan,Natural,Facets,36,9600.0,East,9500.0,No Annotation
2021-02-01,Uintas,Skier,Surface Hoar,30,2400.0,East,10600.0,No Annotation
2021-02-05,Logan,Natural,Unknown,10,7200.0,North,6400.0,No Annotation
2021-02-06,Logan,Unknown,Unknown,2,4800.0,East,7900.0,No Annotation
2021-02-05,Uintas,Natural,Facets,96,6000.0,Northeast,10300.0,No Annotation
2021-02-06,Uintas,Skier,Facets,36,2100.0,Northeast,10000.0,No Annotation
2021-02-06,Skyline,Snowmobiler,Facets,24,1200.0,Northeast,10100.0,No Annotation
2021-02-05,Skyline,Natural,Facets,30,600.0,North,10100.0,No Annotation
2021-02-07,Salt Lake,Natural,Depth Hoar,24,1200.0,Northeast,8700.0,No Annotation
2021-02-06,Uintas,Natural,Facets,24,4800.0,Southeast,10000.0,No Annotation
2021-02-07,Uintas,Natural,Facets,24,3600.0,Northeast,10200.0,No Annotation
2021-02-06,Uintas,Snowmobiler,Ground Interface,36,7200.0,Northeast,10400.0,No Annotation
2021-02-06,Salt Lake,Skier,Facets,42,4800.0,Northeast,9600.0,No Annotation
2021-02-06,Uintas,Snowmobiler,Facets,72,12000.0,Northeast,10800.0,No Annotation
2021-02-08,Logan,Snowmobiler,Depth Hoar,48,720.0,East,7600.0,No Annotation
2021-02-07,Skyline,Natural,Facets,48,2100.0,East,10200.0,No Annotation
2021-02-06,Uintas,Natural,Ground Interface,42,4800.0,Northeast,10500.0,No Annotation
2021-02-06,Logan,Natural,Facets,36,6000.0,East,9200.0,No Annotation
2021-02-06,Logan,Natural,Facets,36,9600.0,North,9500.0,No Annotation
2021-02-05,Logan,Natural,Facets,36,7200.0,Northeast,9000.0,No Annotation
2021-02-07,Skyline,Snowmobiler,Facets,30,1500.0,East,10200.0,No Annotation
2021-02-07,Skyline,Snowmobiler,Facets,30,1200.0,North,10200.0,No Annotation
2021-02-06,Skyline,Snowmobiler,Facets,48,1800.0,East,10200.0,No Annotation
2021-02-06,Skyline,Natural,Facets,42,1800.0,East,10200.0,No Annotation
2021-02-11,Logan,Snowmobiler,Facets,48,1200.0,East,8300.0,No Annotation
2021-02-12,Salt Lake,Natural,New Snow/Old Snow Interface,14,6000.0,East,10300.0,No Annotation
2021-02-12,Salt Lake,Skier,New Snow,7,3600.0,Northeast,9300.0,No Annotation
2021-02-13,Logan,Skier,Facets,48,7200.0,Southeast,8800.0,No Annotation
2021-02-13,Logan,Natural,Facets,48,15000.0,Northeast,8200.0,No Annotation
2021-02-14,Salt Lake,Natural,Depth Hoar,36,12000.0,Unknown,9500.0,No Annotation
2021-02-13,Salt Lake,Natural,Unknown,36,15000.0,East,10600.0,No Annotation
2021-02-14,Skyline,Skier,Facets,36,480.0,Northeast,9900.0,No Annotation
2021-02-14,Uintas,Natural,Ground Interface,36,18000.0,Northeast,10400.0,No Annotation
2021-02-12,Salt Lake,Natural,Depth Hoar,36,15000.0,North,9800.0,No Annotation
2021-02-12,Ogden,Unknown,Unknown,30,15000.0,Northeast,8500.0,No Annotation
2021-02-17,Skyline,Natural,Facets,36,2400.0,Northwest,9100.0,No Annotation
2021-02-17,Uintas,Explosive,Ground Interface,54,12000.0,Northeast,10000.0,No Annotation
2021-02-17,Skyline,Snowmobiler,Facets,30,240.0,Unknown,8900.0,No Annotation
2021-02-15,Skyline,Natural,Facets,20,7200.0,Northeast,8600.0,No Annotation
2021-02-17,Logan,Natural,Depth Hoar,72,36000.0,East,8700.0,No Annotation
2021-02-17,Salt Lake,Natural,Facets,42,4800.0,Northeast,10400.0,No Annotation
2021-02-17,Salt Lake,Natural,Facets,54,9600.0,East,10500.0,No Annotation
2021-02-17,Skyline,Natural,Facets,30,3600.0,East,9700.0,No Annotation
2021-02-17,Skyline,Natural,Facets,24,3600.0,East,9600.0,No Annotation
2021-02-18,Uintas,Unknown,Facets,30,3600.0,East,9700.0,No Annotation
2021-02-17,Skyline,Natural,Facets,36,4800.0,Southwest,9900.0,No Annotation
2021-02-17,Skyline,Natural,Facets,36,1200.0,North,10100.0,No Annotation
2021-02-17,Skyline,Natural,Facets,30,960.0,North,9800.0,No Annotation
2021-02-20,Logan,Snowmobiler,Depth Hoar,48,6000.0,Northeast,9000.0,No Annotation
2021-02-21,Skyline,Snowmobiler,Facets,48,7200.0,Northeast,10800.0,No Annotation
2021-02-21,Skyline,Natural,Facets,42,9600.0,North,10200.0,No Annotation
2021-02-21,Skyline,Natural,Facets,30,4200.0,North,10000.0,No Annotation
2021-02-18,Skyline,Snowmobiler,Facets,30,2400.0,Northeast,10100.0,No Annotation
2021-02-21,Skyline,Natural,Facets,36,1800.0,Southeast,10000.0,No Annotation
2021-02-21,Skyline,Natural,Facets,36,6000.0,North,10500.0,No Annotation
2021-02-21,Uintas,Unknown,Facets,36,1800.0,Northwest,10100.0,No Annotation
2021-02-21,Skyline,Natural,Facets,36,4200.0,North,10000.0,No Annotation
2021-02-22,Skyline,Natural,Facets,60,8400.0,Northeast,11200.0,No Annotation
2021-02-21,Skyline,Natural,Facets,48,10800.0,Northeast,10800.0,No Annotation
2021-02-21,Skyline,Natural,Facets,36,3000.0,Northeast,11000.0,No Annotation
2021-02-17,Skyline,Natural,Facets,30,4200.0,East,10400.0,No Annotation
2021-02-21,Skyline,Natural,New Snow/Old Snow Interface,48,3000.0,Northeast,9700.0,No Annotation
2021-02-21,Skyline,Natural,Facets,30,4200.0,Northeast,9900.0,No Annotation
2021-02-21,Skyline,Natural,Facets,36,9600.0,Northeast,10100.0,No Annotation
2021-02-21,Skyline,Natural,Facets,36,9600.0,Northeast,10300.0,No Annotation
2021-02-21,Skyline,Natural,Facets,42,6000.0,East,10200.0,No Annotation
2021-02-21,Skyline,Natural,Facets,42,4800.0,Southeast,10000.0,No Annotation
2021-02-17,Skyline,Natural,Facets,36,6000.0,Northeast,10300.0,No Annotation
2021-02-17,Skyline,Natural,Facets,36,6000.0,North,10000.0,No Annotation
2021-02-21,Skyline,Natural,Facets,36,7200.0,North,10400.0,No Annotation
2021-02-17,Skyline,Natural,Facets,36,4800.0,Northwest,10000.0,No Annotation
2021-02-17,Skyline,Natural,Facets,36,6000.0,North,10200.0,No Annotation
2021-02-21,Skyline,Natural,Facets,36,6000.0,Northeast,10600.0,No Annotation
2021-02-21,Skyline,Natural,Facets,36,9600.0,Northeast,10200.0,No Annotation
2021-02-21,Skyline,Natural,Facets,36,6000.0,Northeast,10500.0,No Annotation
2021-02-23,Uintas,Explosive,Facets,60,12000.0,East,10300.0,No Annotation
2021-02-22,Uintas,Natural,Depth Hoar,30,12000.0,East,9700.0,No Annotation
2021-02-21,Skyline,Natural,Facets,30,960.0,Northeast,9300.0,No Annotation
2021-02-21,Skyline,Natural,Facets,36,6000.0,Southeast,10100.0,No Annotation
2021-02-17,Skyline,Natural,Facets,30,1200.0,Northeast,9000.0,No Annotation
2021-03-07,Uintas,Snowmobiler,Facets,48,1200.0,Northeast,9600.0,No Annotation
2021-03-08,Skyline,Natural,Facets,10,2400.0,East,8200.0,No Annotation
2021-03-14,Southwest,Natural,Unknown,18,3600.0,Southwest,11400.0,No Annotation
2021-03-16,Uintas,Skier,New Snow/Old Snow Interface,7,2400.0,South,9800.0,No Annotation
2021-02-22,Skyline,Natural,Facets,6,2400.0,East,10200.0,No Annotation
2021-03-21,Uintas,Snowmobiler,Facets,2,600.0,North,10200.0,No Annotation
2021-04-01,Logan,Natural,New Snow/Old Snow Interface,12,9600.0,Southeast,8000.0,No Annotation
2021-03-28,Skyline,Natural,Facets,18,2400.0,Northeast,8500.0,No Annotation
2021-04-07,Salt Lake,Natural,Ground Interface,120,21000.0,Northeast,10400.0,No Annotation
2021-04-26,Salt Lake,Skier,New Snow/Old Snow Interface,12,4800.0,North,10200.0,No Annotation
2021-04-27,Logan,Natural,Wet grains,8,6000.0,Northeast,8800.0,No Annotation
2021-10-24,Uintas,Hiker,New Snow/Old Snow Interface,12,4800.0,North,10800.0,No Annotation
2021-12-09,Salt Lake,Natural,Density Change,4,1800.0,Northeast,10000.0,No Annotation
2021-12-10,Salt Lake,Snowboarder,Facets,14,4800.0,East,10300.0,No Annotation
2021-12-10,Logan,Unknown,Density Change,6,1200.0,North,8600.0,No Annotation
2021-12-09,Skyline,Natural,Facets,15,1200.0,Northeast,9700.0,No Annotation
2021-12-10,Salt Lake,Skier,Facets,19,9600.0,Northeast,9800.0,No Annotation
2021-12-09,Moab,Natural,Facets,30,9600.0,Northeast,11200.0,No Annotation
2021-12-09,Moab,Natural,Facets,30,2400.0,North,11400.0,No Annotation
2021-12-09,Moab,Natural,Facets,30,3600.0,Northeast,11200.0,No Annotation
2021-12-09,Moab,Natural,Facets,30,3600.0,Northeast,11600.0,No Annotation
2021-12-13,Logan,Natural,New Snow/Old Snow Interface,24,4800.0,Northeast,9400.0,No Annotation
2021-12-15,Logan,Natural,Facets,14,480.0,North,8200.0,No Annotation
2021-12-18,Salt Lake,Skier,Facets,48,2400.0,East,10000.0,No Annotation
2021-12-18,Salt Lake,Snowboarder,Facets,60,6000.0,Northeast,9800.0,No Annotation
2021-12-18,Uintas,Natural,Facets,36,2400.0,Northeast,9600.0,No Annotation
2021-12-18,Uintas,Natural,Facets,36,1200.0,Northeast,9900.0,No Annotation
2021-12-18,Uintas,Snowmobiler,Facets,20,1200.0,East,10000.0,No Annotation
2021-12-18,Salt Lake,Unknown,Facets,24,9600.0,Northeast,10000.0,No Annotation
2021-12-18,Logan,Unknown,Facets,36,3000.0,North,8800.0,No Annotation
2021-12-18,Uintas,Natural,Facets,42,3600.0,North,10600.0,No Annotation
2021-12-18,Uintas,Natural,Facets,42,2400.0,East,10200.0,No Annotation
2021-12-18,Uintas,Natural,Facets,120,4800.0,Northeast,10600.0,No Annotation
2021-12-18,Skyline,Natural,Facets,18,2400.0,Northeast,9900.0,No Annotation
2021-12-23,Uintas,Snowmobiler,Facets,36,1800.0,Northeast,9900.0,No Annotation
2021-12-27,Salt Lake,Skier,Ground Interface,24,18000.0,Northeast,9300.0,No Annotation
2021-12-27,Uintas,Natural,Facets,36,3000.0,Northeast,9700.0,No Annotation
2021-12-31,Moab,Natural,Unknown,84,8400.0,North,12000.0,No Annotation
2021-12-31,Moab,Natural,Facets,60,9600.0,Northwest,11700.0,No Annotation
2021-12-31,Moab,Natural,Depth Hoar,5,10800.0,Northeast,11000.0,No Annotation
2021-12-31,Moab,Natural,Facets,54,8400.0,Northeast,11200.0,No Annotation
2021-12-31,Moab,Natural,Facets,36,4800.0,Northwest,10800.0,No Annotation
2021-12-31,Moab,Natural,Facets,84,3000.0,North,11000.0,No Annotation
2021-12-26,Logan,Natural,Facets,72,7200.0,Northeast,9400.0,No Annotation
2022-01-01,Skyline,Snowmobiler,Facets,60,12000.0,Northeast,9900.0,No Annotation
2022-01-03,Southwest,Snowmobiler,Facets,60,3600.0,Northeast,10400.0,No Annotation
2021-12-30,Southwest,Snowmobiler,Facets,60,3600.0,Northeast,10400.0,No Annotation
2022-01-06,Logan,Natural,Ground Interface,15,1200.0,West,5900.0,No Annotation
2022-01-06,Uintas,Natural,Ground Interface,54,12000.0,East,10400.0,No Annotation
2022-01-07,Uintas,Natural,Ground Interface,48,12000.0,Northeast,10300.0,No Annotation
2022-01-17,Uintas,Unknown,Facets,30,6000.0,North,10700.0,No Annotation
2022-02-12,Provo,Skier,Facets,10,18000.0,North,9800.0,No Annotation
2022-02-18,Salt Lake,Skier,New Snow/Old Snow Interface,12,1800.0,West,10600.0,No Annotation
2022-02-20,Skyline,Natural,Unknown,6,8400.0,Northeast,10800.0,No Annotation
2022-02-17,Skyline,Natural,Facets,6,2400.0,Northeast,10200.0,No Annotation
2022-02-23,Logan,Skier,Facets,10,1200.0,North,8600.0,No Annotation
2022-02-24,Salt Lake,Skier,New Snow,5,1200.0,South,11000.0,No Annotation
2022-02-23,Skyline,Natural,Facets,36,6000.0,Northeast,10500.0,No Annotation
2022-02-24,Skyline,Skier,Facets,30,4800.0,Northeast,9600.0,No Annotation
2022-02-24,Skyline,Snowmobiler,Facets,20,4800.0,Northeast,10000.0,No Annotation
2022-02-24,Skyline,Snowmobiler,Facets,18,960.0,Northeast,9600.0,No Annotation
2022-02-25,Uintas,Snowmobiler,Facets,20,2400.0,Northeast,10800.0,No Annotation
2022-02-25,Salt Lake,Skier,Facets,6,240.0,Northeast,7000.0,No Annotation
2022-02-25,Salt Lake,Snowboarder,Facets,18,1200.0,North,9200.0,No Annotation
2022-02-25,Skyline,Snowmobiler,Facets,30,4800.0,Northeast,10000.0,No Annotation
2022-02-23,Skyline,Natural,Facets,24,2400.0,Northeast,10200.0,No Annotation
2022-02-25,Uintas,Snowboarder,Facets,10,4800.0,Northeast,10200.0,No Annotation
2022-02-26,Logan,Snowmobiler,New Snow/Old Snow Interface,8,2400.0,East,9000.0,No Annotation
2022-02-27,Moab,Skier,Facets,24,840.0,West,10600.0,No Annotation
2022-02-27,Skyline,Snowmobiler,Facets,18,2100.0,Northeast,10000.0,No Annotation
2022-03-01,Uintas,Natural,Facets,24,4800.0,Northeast,10200.0,No Annotation
2022-03-01,Provo,Natural,Facets,48,27000.0,Northeast,11100.0,No Annotation
2022-03-03,Skyline,Snowmobiler,Facets,20,4800.0,Northwest,10200.0,No Annotation
2022-02-26,Skyline,Snowmobiler,Facets,20,3600.0,Northeast,10600.0,No Annotation
2022-02-25,Skyline,Snowmobiler,Facets,24,4800.0,Northeast,10400.0,No Annotation
2022-02-23,Skyline,Natural,Facets,24,8400.0,Northwest,10300.0,No Annotation
2022-03-01,Skyline,Unknown,Facets,24,7200.0,East,10400.0,No Annotation
2022-02-26,Skyline,Snowmobiler,Facets,18,4800.0,Northeast,10300.0,No Annotation
2022-03-05,Moab,Natural,Facets,36,3600.0,Northwest,11300.0,No Annotation
2022-03-05,Moab,Natural,Facets,36,7200.0,Northeast,11200.0,No Annotation
2022-03-07,Uintas,Snowmobiler,Facets,24,1800.0,Northeast,10400.0,No Annotation
2022-03-07,Skyline,Snowmobiler,Facets,24,2400.0,Northeast,10200.0,No Annotation
2022-03-07,Skyline,Snowmobiler,Facets,24,3000.0,Northeast,10000.0,No Annotation
2022-03-07,Uintas,Snowmobiler,New Snow/Old Snow Interface,18,600.0,North,9900.0,No Annotation
2022-03-09,Uintas,Natural,Facets,24,2400.0,North,9200.0,No Annotation
2022-03-09,Logan,Natural,Facets,18,6000.0,Northeast,8700.0,No Annotation
2022-03-09,Logan,Natural,Facets,24,7200.0,Northeast,8600.0,No Annotation
2022-03-09,Salt Lake,Natural,Facets,20,2400.0,Northwest,7600.0,No Annotation
2022-03-09,Salt Lake,Natural,Facets,20,2400.0,Northwest,7800.0,No Annotation
2022-03-10,Logan,Snowmobiler,New Snow/Old Snow Interface,12,4800.0,East,9600.0,No Annotation
2022-03-11,Skyline,Snowmobiler,Facets,60,4800.0,Northeast,10800.0,No Annotation
2022-03-11,Skyline,Snowmobiler,Facets,36,4800.0,Northeast,10500.0,No Annotation
2022-03-11,Skyline,Snowmobiler,Facets,36,1800.0,Northeast,10200.0,No Annotation
2022-03-12,Uintas,Snowmobiler,Facets,30,3000.0,North,10200.0,No Annotation
2022-03-12,Logan,Skier,Facets,20,3600.0,North,8700.0,No Annotation
2022-03-08,Logan,Natural,Facets,24,7200.0,Northeast,9500.0,No Annotation
2022-03-09,Logan,Natural,New Snow/Old Snow Interface,12,6000.0,Southeast,9500.0,No Annotation
2022-03-12,Salt Lake,Skier,Facets,21,3000.0,Northeast,9400.0,No Annotation
2022-03-14,Uintas,Skier,Facets,24,3600.0,Northeast,10200.0,No Annotation
2022-03-14,Salt Lake,Skier,Facets,36,18000.0,Northeast,9800.0,No Annotation
2022-03-14,Uintas,Snowboarder,Facets,24,4800.0,Northeast,9200.0,No Annotation
2022-03-18,Logan,Snowmobiler,Facets,24,10800.0,North,9000.0,No Annotation
2022-03-20,Logan,Snowmobiler,Facets,24,4200.0,North,8700.0,No Annotation
2022-03-21,Salt Lake,Skier,Density Change,12,4800.0,Northeast,10400.0,No Annotation
2022-03-19,Skyline,Snowmobiler,Facets,36,4800.0,Northeast,10200.0,No Annotation
2022-03-26,Logan,Natural,Facets,36,21000.0,Northeast,8600.0,No Annotation
2022-03-27,Logan,Natural,Facets,36,15000.0,Northeast,8400.0,No Annotation
2022-03-26,Skyline,Snowmobiler,Facets,36,6000.0,Northeast,10500.0,No Annotation
2022-03-30,Salt Lake,Natural,Unknown,8,1800.0,Northeast,9300.0,No Annotation
2022-03-27,Logan,Natural,Facets,24,7200.0,North,8900.0,No Annotation
2022-04-02,Skyline,Snowmobiler,Facets,48,6000.0,Northeast,10400.0,No Annotation
2022-04-05,Ogden,Unknown,Unknown,9,3000.0,Northeast,9200.0,No Annotation
2022-04-12,Salt Lake,Skier,New Snow/Old Snow Interface,18,4800.0,North,10200.0,No Annotation
2022-04-15,Salt Lake,Natural,New Snow/Old Snow Interface,5,1200.0,Northeast,9100.0,No Annotation
2022-04-15,Salt Lake,Natural,New Snow/Old Snow Interface,5,1200.0,North,9000.0,No Annotation
2022-04-16,Logan,Unknown,New Snow/Old Snow Interface,20,9600.0,North,9200.0,No Annotation
2022-04-11,Uintas,Natural,Facets,96,6000.0,Northeast,10500.0,No Annotation
2022-04-23,Salt Lake,Natural,Density Change,18,7200.0,Northeast,10600.0,No Annotation
2022-04-24,Salt Lake,Unknown,Unknown,8,6000.0,Northeast,10500.0,No Annotation
2022-04-20,Skyline,Natural,Facets,42,5400.0,Northeast,10100.0,No Annotation
2022-04-25,Salt Lake,Skier,New Snow/Old Snow Interface,24,4800.0,North,10200.0,No Annotation
2022-05-22,Salt Lake,Natural,Ground Interface,42,9600.0,Northeast,9800.0,No Annotation
2022-10-23,Salt Lake,Skier,Density Change,4,3600.0,Northeast,9500.0,No Annotation
2022-11-03,Salt Lake,Skier,Density Change,10,3600.0,North,10200.0,No Annotation
2022-03-12,Skyline,Snowmobiler,Facets,54,9600.0,Northeast,10200.0,No Annotation
2022-11-09,Salt Lake,Skier,New Snow/Old Snow Interface,24,1800.0,Northeast,9600.0,No Annotation
2022-11-12,Uintas,Skier,New Snow/Old Snow Interface,16,1200.0,Northwest,9500.0,No Annotation
2022-11-16,Salt Lake,Skier,Unknown,8,6000.0,Northeast,10600.0,No Annotation
2022-11-29,Salt Lake,Skier,New Snow/Old Snow Interface,12,360.0,North,8600.0,No Annotation
2022-11-29,Salt Lake,Skier,Facets,16,480.0,East,9300.0,No Annotation
2022-11-30,Salt Lake,Natural,Facets,20,3000.0,Northeast,10100.0,No Annotation
2022-12-01,Salt Lake,Natural,New Snow,12,3000.0,Northeast,9000.0,No Annotation
2022-12-02,Salt Lake,Skier,Facets,36,4800.0,Northeast,9400.0,No Annotation
2022-12-02,Salt Lake,Skier,Facets,15,1200.0,North,9600.0,No Annotation
2022-12-02,Salt Lake,Skier,Facets,15,1200.0,North,9600.0,No Annotation
2022-12-01,Salt Lake,Natural,Facets,20,720.0,West,8000.0,No Annotation
